dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address,address-text,description,notes,organisation,tree,tree-preservation-order,tree-preservation-order-tree,tree-species
tree,,7002010211,2022-07-01,,,T37,228,POINT (-1.599051 54.996032),tree,1991/011.T37,1991-01-01,geography,,,Sycamore,,,,1991/011,,
tree,,7002010212,2022-07-01,,,T1,228,POINT (-1.600428 54.996745),tree,1991/015.T1,1991-01-01,geography,,,Whitebeam,,,,1991/015,,
tree,,7002010213,2022-07-01,,,T2,228,POINT (-1.600460 54.996691),tree,1991/015.T2,1991-01-01,geography,,,Whitebeam,,,,1991/015,,
tree,,7002010214,2022-07-01,,,T3,228,POINT (-1.600457 54.996671),tree,1991/015.T3,1991-01-01,geography,,,Cherry,,,,1991/015,,
tree,,7002010215,2022-07-01,,,T4,228,POINT (-1.600486 54.996580),tree,1991/015.T4,1991-01-01,geography,,,Hawthorn,,,,1991/015,,
tree,,7002010216,2022-07-01,,,T5,228,POINT (-1.600594 54.996548),tree,1991/015.T5,1991-01-01,geography,,,Laburnum,,,,1991/015,,
tree,,7002010217,2022-07-01,,,T6,228,POINT (-1.600608 54.996549),tree,1991/015.T6,1991-01-01,geography,,,Holly,,,,1991/015,,
tree,,7002010218,2022-07-01,,,T7,228,POINT (-1.600644 54.996557),tree,1991/015.T7,1991-01-01,geography,,,Cherry,,,,1991/015,,
tree,,7002010219,2022-07-01,,,T8,228,POINT (-1.600728 54.996567),tree,1991/015.T8,1991-01-01,geography,,,Holly,,,,1991/015,,
tree,,7002010220,2022-07-01,,,T9,228,POINT (-1.600798 54.996575),tree,1991/015.T9,1991-01-01,geography,,,Cherry,,,,1991/015,,
tree,,7002010221,2022-07-01,,,T10,228,POINT (-1.600855 54.996588),tree,1991/015.T10,1991-01-01,geography,,,Lime,,,,1991/015,,
tree,,7002010222,2022-07-01,,,T11,228,POINT (-1.600918 54.996601),tree,1991/015.T11,1991-01-01,geography,,,Holly,,,,1991/015,,
tree,,7002010223,2022-07-01,,,T12,228,POINT (-1.601002 54.996608),tree,1991/015.T12,1991-01-01,geography,,,Cherry,,,,1991/015,,
tree,,7002010224,2022-07-01,,,T13,228,POINT (-1.601041 54.996613),tree,1991/015.T13,1991-01-01,geography,,,Laburnum,,,,1991/015,,
tree,,7002010225,2022-07-01,,,T14,228,POINT (-1.601074 54.996619),tree,1991/015.T14,1991-01-01,geography,,,Holly,,,,1991/015,,
tree,,7002010226,2022-07-01,,,T15,228,POINT (-1.601056 54.996660),tree,1991/015.T15,1991-01-01,geography,,,Hawthorn,,,,1991/015,,
tree,,7002010227,2022-07-01,,,T16,228,POINT (-1.601130 54.996678),tree,1991/015.T16,1991-01-01,geography,,,Holly,,,,1991/015,,
tree,,7002010228,2022-07-01,,,T17,228,POINT (-1.601148 54.996673),tree,1991/015.T17,1991-01-01,geography,,,Lime,,,,1991/015,,
tree,,7002010229,2022-07-01,,,T18,228,POINT (-1.601262 54.996646),tree,1991/015.T18,1991-01-01,geography,,,Yew,,,,1991/015,,
tree,,7002010230,2022-07-01,,,T19,228,POINT (-1.601310 54.996696),tree,1991/015.T19,1991-01-01,geography,,,Holly,,,,1991/015,,
tree,,7002010231,2022-07-01,,,T20,228,POINT (-1.600914 54.996833),tree,1991/015.T20,1991-01-01,geography,,,Cypress,,,,1991/015,,
tree,,7002010232,2022-07-01,,,T21,228,POINT (-1.600948 54.996772),tree,1991/015.T21,1991-01-01,geography,,,Cypress,,,,1991/015,,
tree,,7002010233,2022-07-01,,,T3,228,POINT (-1.560391 54.998862),tree,1990/004.T3,1990-01-01,geography,,,Poplar,,,,1990/004,,
tree,,7002010234,2022-07-01,,,T1,228,POINT (-1.647161 54.970849),tree,1991/020.T1,1991-01-01,geography,,,Sycamore,,,,1991/020,,
tree,,7002010235,2022-07-01,,,T2,228,POINT (-1.647214 54.970779),tree,1991/020.T2,1991-01-01,geography,,,Sycamore,,,,1991/020,,
tree,,7002010236,2022-07-01,,,T3,228,POINT (-1.647453 54.970814),tree,1991/020.T3,1991-01-01,geography,,,Sycamore,,,,1991/020,,
tree,,7002010237,2022-07-01,,,T4,228,POINT (-1.647753 54.970866),tree,1991/020.T4,1991-01-01,geography,,,Hawthorn,,,,1991/020,,
tree,,7002010238,2022-07-01,,,T5,228,POINT (-1.647765 54.970873),tree,1991/020.T5,1991-01-01,geography,,,Hawthorn,,,,1991/020,,
tree,,7002010239,2022-07-01,,,T6,228,POINT (-1.647800 54.970873),tree,1991/020.T6,1991-01-01,geography,,,Birch,,,,1991/020,,
tree,,7002010240,2022-07-01,,,T7,228,POINT (-1.647868 54.970887),tree,1991/020.T7,1991-01-01,geography,,,Lime,,,,1991/020,,
tree,,7002010241,2022-07-01,,,T8,228,POINT (-1.647912 54.970894),tree,1991/020.T8,1991-01-01,geography,,,Elm,,,,1991/020,,
tree,,7002010242,2022-07-01,,,T9,228,POINT (-1.647889 54.970929),tree,1991/020.T9,1991-01-01,geography,,,Elm,,,,1991/020,,
tree,,7002010243,2022-07-01,,,T10,228,POINT (-1.647865 54.970939),tree,1991/020.T10,1991-01-01,geography,,,Holly,,,,1991/020,,
tree,,7002010244,2022-07-01,,,T11,228,POINT (-1.647854 54.970963),tree,1991/020.T11,1991-01-01,geography,,,Holly,,,,1991/020,,
tree,,7002010245,2022-07-01,,,T12,228,POINT (-1.647829 54.971064),tree,1991/020.T12,1991-01-01,geography,,,Hawthorn,,,,1991/020,,
tree,,7002010246,2022-07-01,,,T13,228,POINT (-1.647764 54.971059),tree,1991/020.T13,1991-01-01,geography,,,Holly,,,,1991/020,,
tree,,7002010247,2022-07-01,,,T1,228,POINT (-1.647171 54.972423),tree,1991/021.T1,1991-01-01,geography,,,Elm,,,,1991/021,,
tree,,7002010248,2022-07-01,,,T2,228,POINT (-1.647186 54.972399),tree,1991/021.T2,1991-01-01,geography,,,Elm,,,,1991/021,,
tree,,7002010249,2022-07-01,,,T3,228,POINT (-1.647213 54.972320),tree,1991/021.T3,1991-01-01,geography,,,Sycamore,,,,1991/021,,
tree,,7002010250,2022-07-01,,,T4,228,POINT (-1.647273 54.972217),tree,1991/021.T4,1991-01-01,geography,,,Sycamore,,,,1991/021,,
tree,,7002010251,2022-07-01,,,T5,228,POINT (-1.647334 54.972101),tree,1991/021.T5,1991-01-01,geography,,,Elm,,,,1991/021,,
tree,,7002010252,2022-07-01,,,T6,228,POINT (-1.647220 54.972085),tree,1991/021.T6,1991-01-01,geography,,,Elm,,,,1991/021,,
tree,,7002010253,2022-07-01,,,T7,228,POINT (-1.647048 54.972071),tree,1991/021.T7,1991-01-01,geography,,,Holly,,,,1991/021,,
tree,,7002010254,2022-07-01,,,T8,228,POINT (-1.647008 54.972049),tree,1991/021.T8,1991-01-01,geography,,,Sycamore,,,,1991/021,,
tree,,7002010255,2022-07-01,,,T1,228,POINT (-1.693485 54.978271),tree,1992/004.T1,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010256,2022-07-01,,,T2,228,POINT (-1.693178 54.978453),tree,1992/004.T2,1992-01-01,geography,,,Willow,,,,1992/004,,
tree,,7002010257,2022-07-01,,,T3,228,POINT (-1.693146 54.978443),tree,1992/004.T3,1992-01-01,geography,,,Willow,,,,1992/004,,
tree,,7002010258,2022-07-01,,,T4,228,POINT (-1.693068 54.978418),tree,1992/004.T4,1992-01-01,geography,,,Ash,,,,1992/004,,
tree,,7002010259,2022-07-01,,,T5,228,POINT (-1.692915 54.978439),tree,1992/004.T5,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010260,2022-07-01,,,T6,228,POINT (-1.693096 54.978590),tree,1992/004.T6,1992-01-01,geography,,,Ash,,,,1992/004,,
tree,,7002010261,2022-07-01,,,T7,228,POINT (-1.693135 54.978768),tree,1992/004.T7,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010262,2022-07-01,,,T8,228,POINT (-1.693250 54.978827),tree,1992/004.T8,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010263,2022-07-01,,,T9,228,POINT (-1.693251 54.978837),tree,1992/004.T9,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010264,2022-07-01,,,T10,228,POINT (-1.693175 54.978867),tree,1992/004.T10,1992-01-01,geography,,,Ash,,,,1992/004,,
tree,,7002010265,2022-07-01,,,T11,228,POINT (-1.693097 54.978906),tree,1992/004.T11,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010266,2022-07-01,,,T12,228,POINT (-1.693102 54.978964),tree,1992/004.T12,1992-01-01,geography,,,Oak,,,,1992/004,,
tree,,7002010267,2022-07-01,,,T13,228,POINT (-1.693037 54.978986),tree,1992/004.T13,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010268,2022-07-01,,,T14,228,POINT (-1.693020 54.978973),tree,1992/004.T14,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010269,2022-07-01,,,T15,228,POINT (-1.692990 54.978939),tree,1992/004.T15,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010270,2022-07-01,,,T16,228,POINT (-1.692968 54.978882),tree,1992/004.T16,1992-01-01,geography,,,Ash,,,,1992/004,,
tree,,7002010271,2022-07-01,,,T17,228,POINT (-1.692895 54.978842),tree,1992/004.T17,1992-01-01,geography,,,Beech,,,,1992/004,,
tree,,7002010272,2022-07-01,,,T18,228,POINT (-1.692609 54.978773),tree,1992/004.T18,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010273,2022-07-01,,,T19,228,POINT (-1.692830 54.978748),tree,1992/004.T19,1992-01-01,geography,,,Pine,,,,1992/004,,
tree,,7002010274,2022-07-01,,,T20,228,POINT (-1.692866 54.978722),tree,1992/004.T20,1992-01-01,geography,,,Pine,,,,1992/004,,
tree,,7002010275,2022-07-01,,,T21,228,POINT (-1.692299 54.978613),tree,1992/004.T21,1992-01-01,geography,,,Birch,,,,1992/004,,
tree,,7002010276,2022-07-01,,,T22,228,POINT (-1.692430 54.978439),tree,1992/004.T22,1992-01-01,geography,,,Ash,,,,1992/004,,
tree,,7002010277,2022-07-01,,,T23,228,POINT (-1.693149 54.978565),tree,1992/004.T23,1992-01-01,geography,,,Sycamore,,,,1992/004,,
tree,,7002010278,2022-07-01,,,T24,228,POINT (-1.692977 54.978875),tree,1992/004.T24,1992-01-01,geography,,,Ash,,,,1992/004,,
tree,,7002010279,2022-07-01,,,T1,228,POINT (-1.691564 54.985602),tree,1992/005.T1,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010280,2022-07-01,,,T2,228,POINT (-1.691616 54.985540),tree,1992/005.T2,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010281,2022-07-01,,,T3,228,POINT (-1.691522 54.985496),tree,1992/005.T3,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010282,2022-07-01,,,T4,228,POINT (-1.691476 54.985440),tree,1992/005.T4,1992-01-01,geography,,,Yew,,,,1992/005,,
tree,,7002010283,2022-07-01,,,T5,228,POINT (-1.691621 54.985426),tree,1992/005.T5,1992-01-01,geography,,,Holly,,,,1992/005,,
tree,,7002010284,2022-07-01,,,T6,228,POINT (-1.691800 54.985570),tree,1992/005.T6,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010285,2022-07-01,,,T7,228,POINT (-1.691922 54.985492),tree,1992/005.T7,1992-01-01,geography,,,Beech,,,,1992/005,,
tree,,7002010286,2022-07-01,,,T8,228,POINT (-1.691987 54.985336),tree,1992/005.T8,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010287,2022-07-01,,,T9,228,POINT (-1.691984 54.985270),tree,1992/005.T9,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010288,2022-07-01,,,T10,228,POINT (-1.691908 54.985165),tree,1992/005.T10,1992-01-01,geography,,,Holly,,,,1992/005,,
tree,,7002010289,2022-07-01,,,T11,228,POINT (-1.691841 54.985176),tree,1992/005.T11,1992-01-01,geography,,,Horse Chestnut,,,,1992/005,,
tree,,7002010290,2022-07-01,,,T13,228,POINT (-1.691593 54.985187),tree,1992/005.T13,1992-01-01,geography,,,Holly,,,,1992/005,,
tree,,7002010291,2022-07-01,,,T14,228,POINT (-1.691473 54.985191),tree,1992/005.T14,1992-01-01,geography,,,Yew,,,,1992/005,,
tree,,7002010292,2022-07-01,,,T15,228,POINT (-1.690787 54.985380),tree,1992/005.T15,1992-01-01,geography,,,Yew,,,,1992/005,,
tree,,7002010293,2022-07-01,,,T16,228,POINT (-1.691068 54.985561),tree,1992/005.T16,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010294,2022-07-01,,,T17,228,POINT (-1.690958 54.985567),tree,1992/005.T17,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010295,2022-07-01,,,T18,228,POINT (-1.690527 54.985503),tree,1992/005.T18,1992-01-01,geography,,,Yew,,,,1992/005,,
tree,,7002010296,2022-07-01,,,T19,228,POINT (-1.690509 54.985599),tree,1992/005.T19,1992-01-01,geography,,,Sycamore,,,,1992/005,,
tree,,7002010297,2022-07-01,,,T1,228,POINT (-1.618391 55.000106),tree,1993/004.T1,1993-01-01,geography,,,Ash,,,,1993/004,,
tree,,7002010298,2022-07-01,,,T2,228,POINT (-1.618262 55.000058),tree,1993/004.T2,1993-01-01,geography,,,Lawson Cypress,,,,1993/004,,
tree,,7002010299,2022-07-01,,,T3,228,POINT (-1.618221 54.999946),tree,1993/004.T3,1993-01-01,geography,,,Lawson Cypress,,,,1993/004,,
tree,,7002010300,2022-07-01,,,T4,228,POINT (-1.618135 54.999891),tree,1993/004.T4,1993-01-01,geography,,,Sycamore,,,,1993/004,,
tree,,7002010301,2022-07-01,,,T5,228,POINT (-1.617970 54.999823),tree,1993/004.T5,1993-01-01,geography,,,Sycamore,,,,1993/004,,
tree,,7002010302,2022-07-01,,,T7,228,POINT (-1.617830 54.999676),tree,1993/004.T7,1993-01-01,geography,,,Hawthorn,,,,1993/004,,
tree,,7002010303,2022-07-01,,,T9,228,POINT (-1.617718 54.999675),tree,1993/004.T9,1993-01-01,geography,,,Sycamore,,,,1993/004,,
tree,,7002010304,2022-07-01,,,T13,228,POINT (-1.617575 54.999777),tree,1993/004.T13,1993-01-01,geography,,,Ash,,,,1993/004,,
tree,,7002010305,2022-07-01,,,T16,228,POINT (-1.617655 54.999909),tree,1993/004.T16,1993-01-01,geography,,,Blue Cypress,,,,1993/004,,
tree,,7002010306,2022-07-01,,,T17,228,POINT (-1.617650 54.999979),tree,1993/004.T17,1993-01-01,geography,,,Fir,,,,1993/004,,
tree,,7002010307,2022-07-01,,,T8,228,POINT (-1.617790 54.999640),tree,1993/004.T8,1993-01-01,geography,,,Elm,,,,1993/004,,
tree,,7002010308,2022-07-01,,,T1,228,POINT (-1.745802 54.989642),tree,1993/005.T1,1993-01-01,geography,,,Larch,,,,1993/005,,
tree,,7002010309,2022-07-01,,,T2,228,POINT (-1.745825 54.989653),tree,1993/005.T2,1993-01-01,geography,,,Larch,,,,1993/005,,
tree,,7002010310,2022-07-01,,,T3,228,POINT (-1.745854 54.989646),tree,1993/005.T3,1993-01-01,geography,,,Beech,,,,1993/005,,
tree,,7002010311,2022-07-01,,,T4,228,POINT (-1.746064 54.989531),tree,1993/005.T4,1993-01-01,geography,,,Cedar,,,,1993/005,,
tree,,7002010312,2022-07-01,,,T5,228,POINT (-1.746074 54.989497),tree,1993/005.T5,1993-01-01,geography,,,Ash,,,,1993/005,,
tree,,7002010313,2022-07-01,,,T6,228,POINT (-1.746202 54.989476),tree,1993/005.T6,1993-01-01,geography,,,Ash,,,,1993/005,,
tree,,7002010314,2022-07-01,,,T7,228,POINT (-1.746308 54.989493),tree,1993/005.T7,1993-01-01,geography,,,Beech,,,,1993/005,,
tree,,7002010315,2022-07-01,,,T1,228,POINT (-1.659551 55.001824),tree,1993/007.T1,1993-01-01,geography,,,Acer,,,,1993/007,,
tree,,7002010316,2022-07-01,,,T2,228,POINT (-1.659818 55.001974),tree,1993/007.T2,1993-01-01,geography,,,Holly,,,,1993/007,,
tree,,7002010317,2022-07-01,,,T3,228,POINT (-1.659822 55.001979),tree,1993/007.T3,1993-01-01,geography,,,Holly,,,,1993/007,,
tree,,7002010318,2022-07-01,,,T4,228,POINT (-1.660152 55.002021),tree,1993/007.T4,1993-01-01,geography,,,Cypress,,,,1993/007,,
tree,,7002010319,2022-07-01,,,T5,228,POINT (-1.660166 55.002117),tree,1993/007.T5,1993-01-01,geography,,,Acer,,,,1993/007,,
tree,,7002010320,2022-07-01,,,T6,228,POINT (-1.660197 55.002119),tree,1993/007.T6,1993-01-01,geography,,,Acer,,,,1993/007,,
tree,,7002010321,2022-07-01,,,T7,228,POINT (-1.660206 55.002124),tree,1993/007.T7,1993-01-01,geography,,,Prunus (twin),,,,1993/007,,
tree,,7002010322,2022-07-01,,,T8,228,POINT (-1.660195 55.002129),tree,1993/007.T8,1993-01-01,geography,,,Acer,,,,1993/007,,
tree,,7002010323,2022-07-01,,,T9,228,POINT (-1.660203 55.002149),tree,1993/007.T9,1993-01-01,geography,,,Beech,,,,1993/007,,
tree,,7002010324,2022-07-01,,,T10,228,POINT (-1.660184 55.002219),tree,1993/007.T10,1993-01-01,geography,,,Beech,,,,1993/007,,
tree,,7002010325,2022-07-01,,,T11,228,POINT (-1.660280 55.002298),tree,1993/007.T11,1993-01-01,geography,,,Beech,,,,1993/007,,
tree,,7002010326,2022-07-01,,,T12,228,POINT (-1.660144 55.002320),tree,1993/007.T12,1993-01-01,geography,,,Acer,,,,1993/007,,
tree,,7002010327,2022-07-01,,,T13,228,POINT (-1.659559 55.002327),tree,1993/007.T13,1993-01-01,geography,,,Beech,,,,1993/007,,
tree,,7002010328,2022-07-01,,,T14,228,POINT (-1.659508 55.002328),tree,1993/007.T14,1993-01-01,geography,,,Acer,,,,1993/007,,
tree,,7002010329,2022-07-01,,,T15,228,POINT (-1.659496 55.002302),tree,1993/007.T15,1993-01-01,geography,,,Acer,,,,1993/007,,
tree,,7002010330,2022-07-01,,,T16,228,POINT (-1.659561 55.002288),tree,1993/007.T16,1993-01-01,geography,,,Laburnum,,,,1993/007,,
tree,,7002010331,2022-07-01,,,T1,228,POINT (-1.661118 55.002294),tree,1993/008.T1,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010332,2022-07-01,,,T2,228,POINT (-1.661084 55.002231),tree,1993/008.T2,1993-01-01,geography,,,Horse Chestnut,,,,1993/008,,
tree,,7002010333,2022-07-01,,,T3,228,POINT (-1.661080 55.002166),tree,1993/008.T3,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010334,2022-07-01,,,T4,228,POINT (-1.661061 55.002124),tree,1993/008.T4,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010335,2022-07-01,,,T5,228,POINT (-1.660996 55.002081),tree,1993/008.T5,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010336,2022-07-01,,,T6,228,POINT (-1.661027 55.002023),tree,1993/008.T6,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010337,2022-07-01,,,T7,228,POINT (-1.661067 55.001970),tree,1993/008.T7,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010338,2022-07-01,,,T8,228,POINT (-1.661061 55.001944),tree,1993/008.T8,1993-01-01,geography,,,Prunus,,,,1993/008,,
tree,,7002010339,2022-07-01,,,T9,228,POINT (-1.661050 55.001925),tree,1993/008.T9,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010340,2022-07-01,,,T10,228,POINT (-1.661037 55.001878),tree,1993/008.T10,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010341,2022-07-01,,,T11,228,POINT (-1.661023 55.001814),tree,1993/008.T11,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010342,2022-07-01,,,T12,228,POINT (-1.661004 55.001731),tree,1993/008.T12,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010343,2022-07-01,,,T13,228,POINT (-1.660990 55.001693),tree,1993/008.T13,1993-01-01,geography,,,Acer,,,,1993/008,,
tree,,7002010344,2022-07-01,,,T14,228,POINT (-1.661283 55.002278),tree,1993/008.T14,1993-01-01,geography,,,Sambucus,,,,1993/008,,
tree,,7002010345,2022-07-01,,,T15,228,POINT (-1.660560 55.001951),tree,1993/008.T15,1993-01-01,geography,,,Prunus,,,,1993/008,,
tree,,7002010346,2022-07-01,,,T1,228,POINT (-1.621437 55.001973),tree,1994/003.T1,1994-01-01,geography,,,Sorbus,,,,1994/003,,
tree,,7002010347,2022-07-01,,,T2,228,POINT (-1.621387 55.001880),tree,1994/003.T2,1994-01-01,geography,,,Sorbus,,,,1994/003,,
tree,,7002010348,2022-07-01,,,T3,228,POINT (-1.621334 55.001766),tree,1994/003.T3,1994-01-01,geography,,,Aesculus,,,,1994/003,,
tree,,7002010349,2022-07-01,,,T4,228,POINT (-1.621283 55.001704),tree,1994/003.T4,1994-01-01,geography,,,Aesculus,,,,1994/003,,
tree,,7002010350,2022-07-01,,,T5,228,POINT (-1.621289 55.001684),tree,1994/003.T5,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010351,2022-07-01,,,T6,228,POINT (-1.621259 55.001648),tree,1994/003.T6,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010352,2022-07-01,,,T7,228,POINT (-1.621378 55.001642),tree,1994/003.T7,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010353,2022-07-01,,,T8,228,POINT (-1.621240 55.001615),tree,1994/003.T8,1994-01-01,geography,,,Acer,,,,1994/003,,
tree,,7002010354,2022-07-01,,,T9,228,POINT (-1.621281 55.001593),tree,1994/003.T9,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010355,2022-07-01,,,T10,228,POINT (-1.621236 55.001581),tree,1994/003.T10,1994-01-01,geography,,,Aesculus,,,,1994/003,,
tree,,7002010356,2022-07-01,,,T12,228,POINT (-1.621215 55.001535),tree,1994/003.T12,1994-01-01,geography,,,Aesculus,,,,1994/003,,
tree,,7002010357,2022-07-01,,,T13,228,POINT (-1.621197 55.001494),tree,1994/003.T13,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010358,2022-07-01,,,T14,228,POINT (-1.621214 55.001450),tree,1994/003.T14,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010359,2022-07-01,,,T15,228,POINT (-1.621184 55.001442),tree,1994/003.T15,1994-01-01,geography,,,Acer,,,,1994/003,,
tree,,7002010360,2022-07-01,,,T17,228,POINT (-1.621142 55.001412),tree,1994/003.T17,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010361,2022-07-01,,,T18,228,POINT (-1.621259 55.001433),tree,1994/003.T18,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010362,2022-07-01,,,T19,228,POINT (-1.621303 55.001433),tree,1994/003.T19,1994-01-01,geography,,,Fagus,,,,1994/003,,
tree,,7002010363,2022-07-01,,,T20,228,POINT (-1.621312 55.001402),tree,1994/003.T20,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010364,2022-07-01,,,T21,228,POINT (-1.621344 55.001375),tree,1994/003.T21,1994-01-01,geography,,,Taxus,,,,1994/003,,
tree,,7002010365,2022-07-01,,,T22,228,POINT (-1.621398 55.001320),tree,1994/003.T22,1994-01-01,geography,,,Eucalyptus,,,,1994/003,,
tree,,7002010366,2022-07-01,,,T23,228,POINT (-1.621435 55.001748),tree,1994/003.T23,1994-01-01,geography,,,Tilia,,,,1994/003,,
tree,,7002010367,2022-07-01,,,T24,228,POINT (-1.621761 55.001235),tree,1994/003.T24,1994-01-01,geography,,,Acer,,,,1994/003,,
tree,,7002010368,2022-07-01,,,T25,228,POINT (-1.622210 55.001178),tree,1994/003.T25,1994-01-01,geography,,,Acer,,,,1994/003,,
tree,,7002010369,2022-07-01,,,T26,228,POINT (-1.622228 55.001166),tree,1994/003.T26,1994-01-01,geography,,,Acer,,,,1994/003,,
tree,,7002010370,2022-07-01,,,T27,228,POINT (-1.622242 55.001197),tree,1994/003.T27,1994-01-01,geography,,,Taxus,,,,1994/003,,
tree,,7002010371,2022-07-01,,,T28,228,POINT (-1.622303 55.001186),tree,1994/003.T28,1994-01-01,geography,,,Fagus,,,,1994/003,,
tree,,7002010372,2022-07-01,,,T29,228,POINT (-1.622354 55.001265),tree,1994/003.T29,1994-01-01,geography,,,Aesculus,,,,1994/003,,
tree,,7002010373,2022-07-01,,,T30,228,POINT (-1.622369 55.001289),tree,1994/003.T30,1994-01-01,geography,,,Aesculus,,,,1994/003,,
tree,,7002010374,2022-07-01,,,T31,228,POINT (-1.622226 55.001321),tree,1994/003.T31,1994-01-01,geography,,,Taxus,,,,1994/003,,
tree,,7002010375,2022-07-01,,,T3,228,POINT (-1.695600 55.027009),tree,1994/005.T3,1994-01-01,geography,,,Ash,,,,1994/005,,
tree,,7002010376,2022-07-01,,,T1,228,POINT (-1.618429 55.000140),tree,1994/010.T1,1994-01-01,geography,,,Hawthorn,,,,1994/010,,
tree,,7002010377,2022-07-01,,,T2,228,POINT (-1.618458 55.000174),tree,1994/010.T2,1994-01-01,geography,,,Lime,,,,1994/010,,
tree,,7002010378,2022-07-01,,,T3,228,POINT (-1.618500 55.000216),tree,1994/010.T3,1994-01-01,geography,,,Lime,,,,1994/010,,
tree,,7002010379,2022-07-01,,,T4,228,POINT (-1.618528 55.000261),tree,1994/010.T4,1994-01-01,geography,,,Lime,,,,1994/010,,
tree,,7002010380,2022-07-01,,,T5,228,POINT (-1.618559 55.000299),tree,1994/010.T5,1994-01-01,geography,,,Lime,,,,1994/010,,
tree,,7002010381,2022-07-01,,,T6,228,POINT (-1.618595 55.000313),tree,1994/010.T6,1994-01-01,geography,,,Lime,,,,1994/010,,
tree,,7002010382,2022-07-01,,,T7,228,POINT (-1.618620 55.000339),tree,1994/010.T7,1994-01-01,geography,,,Lime,,,,1994/010,,
